Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2020-11-18 19:27:08,174.183.47.164,86.114.179.78,2555,4867,ICMP,564,Data,DNS,Molestiae dolorum assumenda deleniti repudiandae voluptatem soluta. Rem tempora commodi hic. Et quo quo. Sint quas adipisci molestiae.,,7.81,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Divit Solanki,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/535.39.3 (KHTML, like Gecko) Version/4.0.2 Safari/535.39.3",Segment A,"Tinsukia, Nagaland",,Log Data,,Firewall
2022-06-04 12:08:54,220.165.164.230,192.7.125.73,34866,18978,ICMP,1260,Data,FTP,Debitis recusandae ullam facere iste iure quis eligendi. Repellendus fugiat pariatur eveniet ad.,IoC Detected,62.82,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Alisha Bava,"Mozilla/5.0 (Linux; Android 2.3.5) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/63.0.859.0 Safari/535.1",Segment A,"Mathura, Himachal Pradesh",133.209.60.115,,Alert Data,Server
2022-03-14 19:59:26,184.139.148.41,61.127.21.50,57383,58740,ICMP,118,Data,FTP,Rerum reprehenderit magnam esse ipsam quis deserunt perspiciatis. Voluptatum repudiandae omnis deleniti iusto.,,94.12,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Devansh Deo,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/534.22.3 (KHTML, like Gecko) Version/5.0.3 Safari/534.22.3",Segment A,"Amroha, Sikkim",218.209.39.193,Log Data,Alert Data,Firewall
2022-12-13 18:12:50,178.58.175.106,197.254.78.68,42590,45783,ICMP,1137,Data,FTP,Eum earum alias. Voluptates dolor est ex. Molestiae et sed nobis eaque eligendi.,,70.11,,Malware,Known Pattern A,Ignored,Medium,Indranil Sule,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.50.5 (KHTML, like Gecko) Version/4.0.2 Safari/532.50.5",Segment B,"Phagwara, Rajasthan",,,Alert Data,Server
2021-12-12 20:35:29,63.101.120.225,195.235.141.101,14506,7090,ICMP,665,Data,HTTP,"Totam ullam in reiciendis quos impedit culpa. Quibusdam unde facere eos.
Eius debitis et iste. Saepe eligendi a nihil quidem nobis id impedit.
Pariatur quod laborum.",IoC Detected,35.35,,DDoS,Known Pattern B,Ignored,Medium,Nayantara Basu,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/12.0i1487.0 Mobile/30K752 Safari/536.0",Segment A,"Bhusawal, Goa",78.206.45.162,,Alert Data,Server
2023-06-30 23:31:18,215.240.210.121,142.1.167.134,5493,6868,ICMP,1382,Control,HTTP,"Totam officiis enim vitae. Ut laboriosam incidunt cumque natus.
Tempore accusamus at tenetur quaerat. Aspernatur dolorum officia delectus quidem.",IoC Detected,42.44,Alert Triggered,Intrusion,Known Pattern A,Logged,High,Aaryahi Samra,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_7 rv:6.0; dz-BT) AppleWebKit/533.26.6 (KHTML, like Gecko) Version/5.0.1 Safari/533.26.6",Segment B,"Gorakhpur, Andhra Pradesh",39.127.224.181,Log Data,,Server
2022-07-05 01:45:27,136.150.33.244,115.55.146.152,58631,46603,UDP,402,Data,FTP,"Quaerat asperiores aliquam quo omnis repellendus. Accusantium dicta mollitia cupiditate illo cum minima.
Hic repellat quas eum pariatur facilis enim ratione. Voluptate laudantium eius odit.",IoC Detected,65.67,Alert Triggered,Malware,Known Pattern B,Logged,High,Mahika Srinivasan,Opera/8.79.(X11; Linux x86_64; eu-FR) Presto/2.9.164 Version/10.00,Segment A,"Agra, Meghalaya",134.58.242.26,,Alert Data,Firewall
2021-10-10 14:40:21,136.184.166.45,102.151.34.210,9562,14275,ICMP,810,Control,HTTP,"Sunt expedita doloribus praesentium. Velit quos non ut vero mollitia. Modi consequuntur itaque unde.
Eligendi earum excepturi. Eos beatae est blanditiis.",,9.45,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Raghav Amble,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; mai-IN) AppleWebKit/533.16.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.16.5",Segment C,"Pudukkottai, Meghalaya",71.170.78.146,Log Data,,Firewall
2023-02-22 21:50:39,196.246.177.151,181.252.55.108,44542,63013,UDP,1341,Control,DNS,Explicabo impedit modi occaecati adipisci debitis qui nulla. Eveniet eius nesciunt magnam quibusdam iure officia. Iure cum iure odit.,IoC Detected,31.08,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Dharmajan Toor,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_7 rv:4.0; es-CR) AppleWebKit/532.13.7 (KHTML, like Gecko) Version/4.1 Safari/532.13.7",Segment A,"Mangalore, West Bengal",99.80.23.171,,Alert Data,Server
2021-01-10 17:48:24,166.79.166.168,6.48.198.4,4979,41348,UDP,1373,Control,HTTP,"Nam inventore ea ea. Voluptate quas labore. Unde voluptatem rerum recusandae omnis mollitia.
Porro atque ea possimus in optio mollitia. Ratione explicabo commodi explicabo libero.",IoC Detected,56.87,Alert Triggered,Intrusion,Known Pattern A,Logged,Medium,Samar Bansal,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/6583-12-24 19:21:59 Firefox/3.8,Segment A,"Tinsukia, Karnataka",52.1.243.186,,,Server
2022-09-12 18:57:57,95.238.128.118,113.164.58.222,39999,14550,TCP,785,Data,HTTP,Non ab odit facilis unde eligendi. Nam dolor nemo explicabo quos eaque.,IoC Detected,45.2,Alert Triggered,DDoS,Known Pattern A,Logged,Low,Jayan Kar,Opera/9.80.(Windows NT 5.1; hu-HU) Presto/2.9.163 Version/10.00,Segment A,"Junagadh, Telangana",198.60.130.121,Log Data,,Firewall
2021-02-23 01:38:36,89.46.189.219,137.87.213.163,31349,49797,ICMP,557,Data,HTTP,Excepturi amet recusandae laudantium ut deserunt. Laboriosam repellat porro dicta eum delectus. Voluptatem maxime temporibus exercitationem iusto.,IoC Detected,62.78,,DDoS,Known Pattern B,Blocked,Medium,Bhamini Varma,Opera/9.52.(Windows CE; mi-NZ) Presto/2.9.165 Version/12.00,Segment B,"North Dumdum, Chhattisgarh",,Log Data,Alert Data,Firewall
2021-04-30 23:23:38,88.80.144.239,206.244.34.188,43381,10799,ICMP,494,Data,HTTP,Sapiente nesciunt quis laboriosam nostrum. Totam cum tempora. Asperiores quasi illum inventore ea nobis nisi quo. Dolor accusantium architecto deleniti sint accusamus dignissimos.,IoC Detected,92.09,,DDoS,Known Pattern B,Ignored,High,Vaibhav Apte,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_8 rv:6.0; pa-PK) AppleWebKit/535.8.1 (KHTML, like Gecko) Version/4.0 Safari/535.8.1",Segment C,"Tiruppur, Nagaland",57.61.177.67,,Alert Data,Server
2022-09-04 11:26:13,191.157.109.114,64.87.191.122,29395,56102,ICMP,1073,Control,HTTP,Pariatur mollitia architecto dignissimos sed.,,64.23,,DDoS,Known Pattern B,Blocked,High,Miraya Vig,Opera/8.94.(Windows NT 10.0; tn-ZA) Presto/2.9.163 Version/12.00,Segment A,"Katni, Haryana",,Log Data,,Firewall
2021-05-01 15:26:21,100.179.212.41,89.192.78.85,9477,10191,ICMP,1114,Control,FTP,Possimus facere sit quas blanditiis nesciunt accusamus laudantium. Soluta officiis dolorem atque occaecati quisquam. Ex sequi eius ex recusandae. Cupiditate rem aliquid sit quisquam esse quam vitae.,IoC Detected,37.28,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Advika Batra,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/3.0),Segment C,"Bhimavaram, Karnataka",,,,Firewall
2023-01-23 13:19:46,163.207.227.122,151.41.186.205,25984,34151,UDP,1014,Data,FTP,Voluptas quos qui quasi vitae fugiat. Nam amet nobis dicta ut itaque sequi. Sequi voluptatibus ratione omnis aspernatur.,,90.32,Alert Triggered,DDoS,Known Pattern A,Logged,Medium,Rati Bala,Opera/9.82.(Windows NT 6.1; byn-ER) Presto/2.9.184 Version/12.00,Segment B,"Panchkula, Mizoram",42.135.232.231,,Alert Data,Server
2023-09-25 07:16:14,112.159.113.33,216.186.150.60,35058,19178,TCP,1081,Control,HTTP,Laborum esse mollitia. Fugit molestias hic reiciendis doloremque perferendis nemo. Inventore asperiores accusamus eveniet tenetur occaecati amet tempora.,,54.13,Alert Triggered,Intrusion,Known Pattern A,Blocked,Medium,Aarna Raj,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/13.0.878.0 Safari/535.2",Segment A,"Burhanpur, Odisha",198.183.95.150,Log Data,Alert Data,Firewall
2022-09-27 03:57:01,4.213.98.240,113.35.193.144,6098,42704,UDP,882,Data,FTP,Velit iure omnis quidem nihil. Doloribus explicabo occaecati unde laboriosam saepe. Molestias asperiores nisi tenetur. Architecto pariatur animi laborum enim.,IoC Detected,18.58,,Malware,Known Pattern A,Logged,Medium,Aniruddh Hayre,Opera/9.79.(Windows NT 10.0; fy-NL) Presto/2.9.188 Version/11.00,Segment C,"Secunderabad, Kerala",126.129.138.96,Log Data,Alert Data,Server
2022-08-29 05:40:57,105.100.158.106,122.108.86.61,42096,26552,TCP,469,Control,HTTP,"Atque aut quas eum. Iure quaerat adipisci accusantium.
Reiciendis quasi voluptate in natus ut praesentium. Delectus eum debitis. Totam nisi iusto quia maiores magnam.",,51.5,Alert Triggered,DDoS,Known Pattern A,Logged,High,Keya Sawhney,"Mozilla/5.0 (Linux; Android 2.3.4) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/29.0.817.0 Safari/536.0",Segment A,"Bareilly, Tripura",,,,Server
2022-10-19 23:52:33,3.136.53.38,195.236.136.99,30616,30943,ICMP,267,Control,FTP,Qui quo consequatur dolor accusamus a voluptas. Quo numquam maiores molestias dicta provident inventore.,,96.42,,DDoS,Known Pattern A,Logged,Medium,Dhanush Jani,Mozilla/5.0 (Windows NT 5.0; st-ZA; rv:1.9.0.20) Gecko/5259-02-22 01:40:53 Firefox/6.0,Segment B,"Kirari Suleman Nagar, Uttar Pradesh",135.64.198.219,Log Data,,Firewall
2021-07-02 09:22:16,49.148.119.188,29.70.155.132,26456,62610,TCP,912,Control,HTTP,Accusamus possimus illum officia voluptatum ab. Provident dolorum quam tenetur quidem vero.,IoC Detected,24.66,,Intrusion,Known Pattern A,Logged,Medium,Mamooty Sachdeva,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/28.0.809.0 Mobile/22V061 Safari/531.2",Segment B,"Bhagalpur, Meghalaya",,,,Server
2022-06-25 11:18:25,16.120.213.127,97.114.202.23,10122,18984,TCP,870,Data,HTTP,"Perspiciatis quos praesentium praesentium. Mollitia saepe laborum et eius occaecati. Quisquam consectetur veniam quo commodi dignissimos.
Sed molestias ipsam perspiciatis repellat voluptatum quidem.",,89.94,Alert Triggered,Malware,Known Pattern A,Blocked,High,Ritvik Ahluwalia,"Mozilla/5.0 (Linux; Android 1.0) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/54.0.824.0 Safari/535.0",Segment A,"Mysore, Rajasthan",177.16.226.230,Log Data,Alert Data,Server
2022-01-08 01:37:32,212.231.47.28,219.105.35.221,21199,37971,UDP,1225,Control,HTTP,"Placeat ipsum necessitatibus cum. Error nam nostrum earum praesentium doloremque nisi ex.
Delectus itaque distinctio sapiente alias. Sapiente non ex ad commodi quia.",IoC Detected,13.49,,DDoS,Known Pattern A,Logged,High,Nirvaan Mandal,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/56.0.897.0 Mobile/64G450 Safari/536.0",Segment C,"Deoghar, Haryana",,,Alert Data,Server
2020-06-25 15:15:07,82.211.186.47,68.9.232.67,33050,61969,UDP,1291,Control,FTP,A nesciunt dolores cumque sequi dicta harum. Rerum ullam inventore dicta quia.,,9.1,,Intrusion,Known Pattern B,Blocked,Low,Lakshit Krishnamurthy,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/16.3j9468.0 Mobile/45C907 Safari/532.2",Segment C,"Barasat, Andhra Pradesh",,,Alert Data,Firewall
2022-06-24 14:01:18,23.104.32.17,7.58.199.60,2505,22963,UDP,655,Data,HTTP,Doloribus repellat dolor. Magnam doloribus quos sint ducimus impedit et. Eaque corporis ipsam neque culpa.,,17.33,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Nitya Rege,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.0),Segment B,"Siliguri, Meghalaya",,Log Data,Alert Data,Server
2022-04-16 19:07:53,108.227.26.28,59.16.210.92,63745,4283,ICMP,1198,Control,HTTP,"At ipsum velit in at esse. Amet eaque non a fuga. Neque accusamus voluptate iusto.
Eligendi eligendi sint eum. Nihil quos minus neque perspiciatis. Tempora harum excepturi cupiditate eius.",IoC Detected,27.2,Alert Triggered,DDoS,Known Pattern A,Logged,High,Jivin Char,Opera/8.82.(X11; Linux x86_64; or-IN) Presto/2.9.180 Version/10.00,Segment C,"Khora , Uttarakhand",,,,Firewall
2020-01-25 04:53:21,170.54.123.111,202.39.113.15,33985,62944,ICMP,435,Data,HTTP,"Culpa quos ad inventore cum rerum optio. Illum aspernatur sequi.
Voluptatum eveniet esse. Dolore illo sunt veniam quibusdam laboriosam. Inventore dolore unde expedita dolores.",IoC Detected,24.64,,DDoS,Known Pattern A,Blocked,Low,Ryan Bobal,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.0),Segment C,"Fatehpur, Rajasthan",33.143.21.84,,Alert Data,Server
2021-11-24 05:50:20,52.234.51.25,212.10.31.173,25549,15648,ICMP,526,Data,DNS,Expedita voluptates dicta quidem asperiores ipsum. Aperiam doloribus distinctio architecto nihil officiis dolorem vel.,IoC Detected,69.69,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Reyansh Dave,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/62.0.853.0 Safari/531.0",Segment B,"Anantapur, West Bengal",107.83.92.174,,Alert Data,Firewall
2020-05-24 07:32:17,61.126.154.154,38.125.18.133,4802,57188,UDP,278,Control,HTTP,"Ab esse veritatis provident. Molestiae accusantium delectus totam.
Pariatur unde nihil cum doloremque dolorum sed. Animi a iusto minus. Tenetur praesentium laudantium dicta est.",IoC Detected,5.42,,Intrusion,Known Pattern B,Logged,Medium,Ehsaan Mallick,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.0),Segment B,"Patna, Gujarat",,Log Data,,Server
2021-06-10 07:35:00,32.36.232.86,52.78.138.32,36769,9259,UDP,1000,Data,HTTP,Eaque porro suscipit voluptates labore rem earum. Commodi ut maiores. Repudiandae voluptate eum.,,18.41,Alert Triggered,Intrusion,Known Pattern A,Logged,High,Hridaan Tara,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/3.0),Segment C,"Madanapalle, Manipur",111.76.233.74,Log Data,,Server
2022-09-14 18:45:53,136.235.254.88,109.211.93.209,20414,8144,UDP,65,Data,HTTP,"Laudantium iusto dicta. Quis fugit nemo adipisci laudantium blanditiis quasi ipsam. Id aspernatur recusandae cum voluptatem incidunt quod.
Asperiores reprehenderit tenetur harum.",,75.87,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Anvi Sahota,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.46.2 (KHTML, like Gecko) Version/5.0.5 Safari/532.46.2",Segment C,"Belgaum, Maharashtra",,,,Server
2023-08-29 10:30:47,170.103.36.28,197.33.187.232,14964,49802,TCP,1339,Data,FTP,"Quas sapiente nobis impedit architecto voluptas. Qui a doloremque sed soluta praesentium.
Officiis atque eaque illum hic dolores quia. Veritatis deserunt nihil ullam velit. Ducimus vero fugit magnam.",,48.44,,Malware,Known Pattern B,Logged,Medium,Charvi Bajaj,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_6; rv:1.9.2.20) Gecko/5779-12-02 18:36:04 Firefox/3.6.8,Segment A,"Mango, Sikkim",,Log Data,,Firewall
2020-07-25 17:27:38,39.194.9.138,42.17.58.139,47794,56208,UDP,1366,Control,HTTP,Tempore suscipit ab fugit. Vero doloremque natus provident eaque perferendis itaque. Asperiores nisi provident et doloribus rem natus.,IoC Detected,68.64,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Yasmin Andra,Opera/9.21.(Windows 98; ff-SN) Presto/2.9.183 Version/11.00,Segment B,"Navi Mumbai, Tripura",117.105.232.121,,,Firewall
2022-06-20 17:51:35,83.50.80.117,55.86.56.17,32137,55392,ICMP,1314,Control,HTTP,Minus repellat aliquam quaerat eos corrupti doloribus. Iure officiis enim recusandae. Voluptates accusamus soluta atque doloremque eveniet nihil beatae.,,94.39,,Intrusion,Known Pattern B,Logged,High,Raunak Butala,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/4.0),Segment B,"Davanagere, Bihar",153.188.86.124,,Alert Data,Server
2022-08-30 22:12:07,24.45.151.239,5.226.222.176,26513,15862,UDP,629,Control,HTTP,"Rem adipisci aliquid explicabo. Eligendi maxime accusamus distinctio doloremque. Numquam rem iure fuga eaque in.
Minima ex quo inventore ullam. Saepe qui eius repudiandae quae perspiciatis.",IoC Detected,5.98,,DDoS,Known Pattern B,Ignored,Medium,Samar Gokhale,Opera/9.69.(Windows NT 5.0; wa-BE) Presto/2.9.162 Version/11.00,Segment B,"Khora , Himachal Pradesh",,Log Data,Alert Data,Server
2021-12-31 21:06:20,74.245.12.161,216.135.241.46,4790,12098,ICMP,1002,Control,HTTP,Ipsam eum cum optio voluptatem. Natus nulla temporibus tenetur nihil assumenda tempore.,IoC Detected,7.66,,Malware,Known Pattern B,Ignored,Medium,Rasha Bakshi,Opera/8.41.(Windows NT 5.2; ne-NP) Presto/2.9.183 Version/12.00,Segment B,"Durgapur, Goa",114.195.124.100,,,Firewall
2022-09-16 19:11:05,62.164.20.141,64.155.169.116,6864,41339,UDP,264,Control,HTTP,"Impedit minus voluptate similique a voluptatum.
Repudiandae iste laboriosam. Quam soluta ut alias ut fuga. Sequi officia quis quasi sed doloribus impedit.",,67.42,,Malware,Known Pattern B,Blocked,High,Darshit Bala,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; cmn-TW) AppleWebKit/532.45.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6532.45.6",Segment A,"Panchkula, Karnataka",66.147.190.124,,,Server
2020-01-06 02:17:27,10.153.23.147,201.21.49.10,36443,11734,UDP,898,Data,HTTP,Deserunt eos fugiat minima velit perspiciatis. Laborum asperiores aperiam fuga.,IoC Detected,89.79,,Malware,Known Pattern A,Ignored,High,Jiya Luthra,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.0),Segment B,"Farrukhabad, Manipur",118.228.89.41,Log Data,Alert Data,Server
2021-12-12 00:30:30,44.53.73.117,34.44.231.28,11233,19006,UDP,454,Data,HTTP,Illum dignissimos qui esse rerum culpa possimus modi. Vitae consectetur assumenda quae voluptatum illum. Labore quam a quae cumque officiis.,,56.41,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Advik Chadha,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/8337-04-23 17:53:55 Firefox/3.8,Segment A,"Etawah, Chhattisgarh",,,Alert Data,Server
2021-09-23 15:58:11,199.249.240.100,81.156.2.57,51544,55582,ICMP,192,Data,DNS,Harum molestiae nisi omnis tenetur ipsa. Soluta dicta cupiditate laboriosam voluptatem doloribus sunt. Architecto distinctio necessitatibus.,IoC Detected,43.03,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Hridaan Shan,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_0 rv:3.0; fil-PH) AppleWebKit/534.40.2 (KHTML, like Gecko) Version/4.1 Safari/534.40.2",Segment B,"Allahabad, Mizoram",,,,Firewall
2022-02-12 21:52:50,144.114.97.211,25.124.53.187,52284,61791,UDP,1293,Control,FTP,"Accusamus magnam amet nobis minima. Consequuntur voluptate ea ratione.
In assumenda nobis quasi accusantium suscipit corporis. Sequi facere eius tenetur corporis.",IoC Detected,20.17,Alert Triggered,DDoS,Known Pattern A,Ignored,High,Hazel Shankar,Opera/8.73.(X11; Linux i686; ak-GH) Presto/2.9.182 Version/11.00,Segment B,"Guwahati, Andhra Pradesh",141.8.190.248,Log Data,,Firewall
2020-06-18 16:08:08,80.78.169.234,168.161.192.167,8289,25692,TCP,252,Data,DNS,Laboriosam veniam distinctio odit voluptas. Doloribus voluptatibus quos facere. Modi neque est dicta.,,54.78,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Aarna Batta,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/57.0.812.0 Safari/533.2",Segment B,"Kirari Suleman Nagar, Goa",,Log Data,,Server
2023-04-10 14:15:39,125.141.195.32,149.86.61.225,1760,46450,TCP,256,Data,FTP,Voluptatibus beatae molestias sed ad dolorem perferendis. Blanditiis asperiores consequatur repellat.,,19.85,Alert Triggered,Malware,Known Pattern B,Blocked,High,Urvi Dasgupta,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; gl-ES) AppleWebKit/531.24.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6531.24.6",Segment C,"Hyderabad, Madhya Pradesh",,,Alert Data,Firewall
2020-02-28 03:22:51,173.174.52.220,7.171.83.194,2459,14827,TCP,716,Data,DNS,Facilis architecto voluptates beatae dolorem. Nisi labore modi labore officia nobis vitae.,,27.5,,DDoS,Known Pattern A,Ignored,Low,Saanvi Boase,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/55.0.804.0 Mobile/15J315 Safari/533.1",Segment C,"Medininagar, Uttarakhand",18.53.3.71,Log Data,Alert Data,Firewall
2021-05-07 10:12:30,33.106.42.190,203.33.101.35,8661,9147,TCP,220,Control,HTTP,"Voluptate ratione perferendis voluptatem. Eius laboriosam officiis ea.
Quia sapiente adipisci. Modi numquam ducimus vitae consectetur.",IoC Detected,34.65,,DDoS,Known Pattern B,Ignored,Medium,Suhana Bakshi,Opera/8.70.(X11; Linux i686; zh-SG) Presto/2.9.169 Version/10.00,Segment A,"Karimnagar, Telangana",194.184.96.29,Log Data,Alert Data,Firewall
2021-01-16 12:50:44,13.196.31.143,81.202.167.183,25854,36279,TCP,798,Control,FTP,"Numquam ex nulla nesciunt veniam. Officia saepe recusandae commodi.
Deleniti temporibus deleniti ullam culpa mollitia. Totam rerum assumenda error sint.",IoC Detected,8.1,,Malware,Known Pattern B,Ignored,Medium,Yuvaan Wali,"Mozilla/5.0 (Linux; Android 4.2.1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/37.0.852.0 Safari/533.0",Segment A,"Madurai, Kerala",61.129.90.169,,Alert Data,Firewall
2023-01-15 01:53:28,88.176.222.76,32.100.56.255,15075,21613,UDP,629,Control,DNS,Magni exercitationem facere explicabo tempora soluta adipisci.,,79.81,,DDoS,Known Pattern B,Logged,Low,Ranbir Gera,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/17.9h7735.0 Mobile/61I101 Safari/534.1",Segment A,"Anand, Madhya Pradesh",194.220.18.40,Log Data,,Firewall
